Timestamp, X, Y, Z
2025-07-17 20:43:48, -0.175, 0.634, -0.810
2025-07-17 20:43:49, -0.135, 0.504, -0.609
2025-07-17 20:43:50, -0.218, 0.758, -0.592
2025-07-17 20:43:51, -0.195, 0.695, -0.898
2025-07-17 20:43:52, -0.201, 0.455, -0.631
2025-07-17 20:43:53, -0.048, 0.723, -0.678
2025-07-17 20:43:54, -0.209, 0.696, -0.862
2025-07-17 20:43:55, -0.157, 0.484, -0.643
2025-07-17 20:43:56, -0.323, 0.662, -0.631
2025-07-17 20:43:57, -0.244, 0.748, -1.115
2025-07-17 20:43:58, -0.158, 0.532, -0.784
2025-07-17 20:43:59, -0.088, 0.608, -0.617
2025-07-17 20:44:00, -0.084, 0.875, -0.793
2025-07-17 20:44:01, -0.149, 0.691, -0.779
2025-07-17 20:44:02, -0.173, 0.674, -0.592
2025-07-17 20:44:03, -0.277, 0.892, -0.938
2025-07-17 20:44:04, -0.184, 0.543, -0.853
2025-07-17 20:44:05, -0.159, 0.565, -0.589
2025-07-17 20:44:06, -0.127, 0.679, -0.673
2025-07-17 20:44:07, -0.162, 0.708, -0.746
2025-07-17 20:44:08, -0.088, 0.621, -0.556
2025-07-17 20:44:09, -0.255, 0.858, -0.880
2025-07-17 20:44:10, -0.192, 0.583, -0.775
2025-07-17 20:44:11, -0.109, 0.649, -0.594
2025-07-17 20:44:12, -0.213, 0.672, -0.756
2025-07-17 20:44:13, -0.172, 0.633, -0.580
2025-07-17 20:44:14, -0.175, 0.857, -0.887
2025-07-17 20:44:15, -0.118, 0.671, -0.819
2025-07-17 20:44:16, -0.147, 0.590, -0.575
2025-07-17 20:44:17, -0.117, 0.764, -0.635
2025-07-17 20:44:18, -0.213, 0.732, -0.779
2025-07-17 20:44:19, -0.317, 0.684, -0.720
2025-07-17 20:44:20, -0.204, 0.512, -0.755
2025-07-17 20:44:21, -0.197, 0.664, -0.727
2025-07-17 20:44:22, -0.154, 0.651, -0.776
2025-07-17 20:44:23, -0.208, 0.710, -0.704
2025-07-17 20:44:24, -0.178, 0.651, -0.791
2025-07-17 20:44:25, -0.180, 0.552, -0.748
2025-07-17 20:44:26, -0.196, 0.744, -0.585
2025-07-17 20:44:27, -0.312, 0.710, -0.886
2025-07-17 20:44:28, -0.184, 0.514, -0.742
2025-07-17 20:44:29, -0.181, 0.805, -0.582
2025-07-17 20:44:30, -0.248, 0.563, -0.669
2025-07-17 20:44:31, -0.237, 0.702, -0.533
2025-07-17 20:44:32, -0.087, 0.744, -0.699
2025-07-17 20:44:33, -0.183, 0.781, -0.819
2025-07-17 20:44:34, -0.184, 0.717, -0.562
2025-07-17 20:44:35, -0.227, 0.824, -0.904
2025-07-17 20:44:36, -0.113, 0.827, -0.650
2025-07-17 20:44:37, -0.226, 0.602, -0.740
2025-07-17 20:44:38, -0.180, 0.705, -0.844
2025-07-17 20:44:39, -0.192, 0.592, -0.627
2025-07-17 20:44:40, -0.210, 0.773, -0.873
2025-07-17 20:44:41, -0.152, 0.601, -0.604
2025-07-17 20:44:42, -0.165, 0.592, -0.823
2025-07-17 20:44:43, -0.164, 0.749, -0.649
2025-07-17 20:44:44, -0.202, 0.658, -0.747
2025-07-17 20:44:45, -0.237, 0.603, -0.774
2025-07-17 20:44:46, -0.206, 0.615, -0.723
2025-07-17 20:44:47, -0.238, 0.634, -0.728
2025-07-17 20:44:48, -0.168, 0.641, -0.743
2025-07-17 20:44:49, -0.239, 0.668, -0.768
2025-07-17 20:44:50, -0.212, 0.640, -0.747
2025-07-17 20:44:51, -0.209, 0.610, -0.774
2025-07-17 20:44:52, -0.227, 0.616, -0.758
2025-07-17 20:44:53, -0.177, 0.621, -0.743
2025-07-17 20:44:54, -0.143, 0.726, -0.706
2025-07-17 20:44:55, -0.277, 0.672, -0.696
2025-07-17 20:44:56, -0.214, 0.554, -0.696
2025-07-17 20:44:57, -0.189, 0.882, -0.769
2025-07-17 20:44:58, -0.294, 0.467, -0.718
2025-07-17 20:44:59, -0.117, 0.566, -0.521
2025-07-17 20:45:00, -0.253, 0.674, -0.583
2025-07-17 20:45:01, -0.231, 0.699, -0.919
2025-07-17 20:45:02, -0.133, 0.555, -0.920
2025-07-17 20:45:03, -0.152, 0.619, -0.604
2025-07-17 20:45:04, -0.133, 0.723, -0.662
2025-07-17 20:45:05, -0.187, 0.747, -0.698
2025-07-17 20:45:06, -0.165, 0.751, -0.838
2025-07-17 20:45:07, -0.160, 0.684, -0.646
2025-07-17 20:45:08, -0.206, 0.641, -0.707
2025-07-17 20:45:09, -0.196, 0.632, -0.781
2025-07-17 20:45:10, -0.256, 0.673, -0.718
2025-07-17 20:45:11, -0.219, 0.720, -0.665
2025-07-17 20:45:12, -0.225, 0.632, -0.724
2025-07-17 20:45:13, -0.255, 0.800, -0.757
2025-07-17 20:45:14, -0.204, 0.573, -0.586
2025-07-17 20:45:15, -0.230, 0.779, -0.652
2025-07-17 20:45:16, -0.190, 0.695, -0.818
2025-07-17 20:45:17, -0.188, 0.574, -0.594
2025-07-17 20:45:18, -0.177, 0.818, -0.740
2025-07-17 20:45:19, -0.231, 0.637, -0.737
2025-07-17 20:45:20, -0.328, 0.681, -0.610
2025-07-17 20:45:21, -0.218, 0.726, -0.911
2025-07-17 20:45:22, -0.246, 0.700, -0.688
2025-07-17 20:45:23, -0.214, 0.676, -0.732
2025-07-17 20:45:24, -0.203, 0.663, -0.744
2025-07-17 20:45:25, -0.188, 0.640, -0.740
2025-07-17 20:45:26, -0.233, 0.660, -0.732
2025-07-17 20:45:27, -0.216, 0.662, -0.717
2025-07-17 20:45:28, -0.131, 0.761, -0.715
2025-07-17 20:45:29, -0.141, 0.710, -0.662
2025-07-17 20:45:30, -0.247, 0.651, -0.749
2025-07-17 20:45:31, -0.204, 0.656, -0.855
2025-07-17 20:45:32, -0.145, 0.657, -0.667
2025-07-17 20:45:33, -0.216, 0.667, -0.796
2025-07-17 20:45:34, -0.140, 0.723, -0.594
2025-07-17 20:45:35, -0.221, 0.551, -0.716
2025-07-17 20:45:36, -0.094, 0.685, -0.546
2025-07-17 20:45:37, -0.204, 0.640, -0.688
2025-07-17 20:45:38, -0.294, 0.705, -0.635
2025-07-17 20:45:39, -0.161, 0.672, -0.854
2025-07-17 20:45:40, -0.178, 0.519, -0.629
2025-07-17 20:45:41, -0.098, 0.744, -0.586
2025-07-17 20:45:42, -0.241, 0.756, -0.805
2025-07-17 20:45:43, -0.116, 0.580, -0.618
2025-07-17 20:45:44, -0.168, 0.765, -0.699
2025-07-17 20:45:45, -0.181, 0.613, -0.992
2025-07-17 20:45:46, -0.124, 0.587, -0.641
2025-07-17 20:45:47, -0.190, 0.756, -0.931
2025-07-17 20:45:48, -0.103, 0.487, -0.696
2025-07-17 20:45:49, -0.224, 0.629, -0.673
2025-07-17 20:45:50, -0.034, 0.615, -1.278
2025-07-17 20:45:51, -0.126, 0.495, -0.752
2025-07-17 20:45:52, -0.107, 0.677, -0.682
2025-07-17 20:45:53, -0.147, 0.787, -0.909
2025-07-17 20:45:54, -0.086, 0.514, -0.803
2025-07-17 20:45:55, -0.257, 0.661, -0.593
2025-07-17 20:45:56, -0.161, 0.705, -0.996
2025-07-17 20:45:57, -0.116, 0.510, -0.780
2025-07-17 20:45:58, -0.130, 0.709, -0.643
2025-07-17 20:45:59, -0.147, 0.698, -0.773
2025-07-17 20:46:00, -0.241, 0.588, -0.705
2025-07-17 20:46:01, -0.154, 0.716, -0.971
2025-07-17 20:46:02, -0.096, 0.469, -0.742
2025-07-17 20:46:03, -0.075, 0.736, -0.677
2025-07-17 20:46:04, -0.069, 0.732, -0.866
2025-07-17 20:46:05, -0.097, 0.580, -0.659
2025-07-17 20:46:06, -0.108, 0.823, -0.926
2025-07-17 20:46:07, -0.106, 0.478, -0.716
2025-07-17 20:46:08, -0.034, 0.559, -0.530
2025-07-17 20:46:09, -0.104, 0.792, -0.931
2025-07-17 20:46:10, -0.065, 0.595, -0.810
2025-07-17 20:46:11, -0.283, 0.615, -0.787
2025-07-17 20:46:12, -0.048, 0.580, -0.893
2025-07-17 20:46:13, -0.043, 0.591, -0.638
2025-07-17 20:46:14, -0.048, 0.736, -0.923
2025-07-17 20:46:15, -0.034, 0.491, -0.701
2025-07-17 20:46:16, -0.291, 0.623, -0.804
2025-07-17 20:46:17, -0.122, 0.651, -1.019
2025-07-17 20:46:18, -0.075, 0.393, -0.761
2025-07-17 20:46:19, 0.012, 0.637, -0.693
2025-07-17 20:46:20, -0.032, 0.720, -1.061
2025-07-17 20:46:21, -0.098, 0.459, -0.846
2025-07-17 20:46:22, -0.179, 0.614, -0.665
2025-07-17 20:46:23, -0.134, 0.729, -0.995
2025-07-17 20:46:24, -0.001, 0.429, -0.931
2025-07-17 20:46:25, -0.005, 0.467, -0.742
2025-07-17 20:46:26, 0.038, 0.636, -0.612
2025-07-17 20:46:27, 0.012, 0.587, -0.899
2025-07-17 20:46:28, -0.064, 0.610, -0.698
2025-07-17 20:46:29, -0.001, 0.687, -0.988
2025-07-17 20:46:30, 0.060, 0.380, -0.856
2025-07-17 20:46:31, -0.020, 0.750, -0.723
2025-07-17 20:46:32, -0.037, 0.661, -0.978
2025-07-17 20:46:33, -0.044, 0.513, -0.713
2025-07-17 20:46:34, 0.028, 0.552, -0.983
2025-07-17 20:46:35, -0.059, 0.578, -0.871
2025-07-17 20:46:36, -0.105, 0.590, -0.839
2025-07-17 20:46:37, -0.041, 0.491, -0.851
2025-07-17 20:46:38, 0.060, 0.535, -0.866
2025-07-17 20:46:39, 0.030, 0.545, -0.849
2025-07-17 20:46:40, -0.039, 0.509, -0.869
2025-07-17 20:46:41, -0.165, 0.645, -0.871
2025-07-17 20:46:42, -0.012, 0.560, -0.879
2025-07-17 20:46:43, 0.005, 0.560, -0.677
2025-07-17 20:46:44, -0.035, 0.691, -0.948
2025-07-17 20:46:45, -0.085, 0.488, -0.774
2025-07-17 20:46:46, -0.153, 0.605, -0.771
